ID,rating
91884,4
91885,3
91886,3
91887,3
91888,3
91889,4
91890,3
91891,3
91892,4
91893,3
91894,3
91895,3
91896,3
91897,3
91898,3
91899,3
91900,3
91901,3
91902,3
91903,4
91904,3
91905,3
91906,3
91907,3
91908,3
91909,3
91910,3
91911,3
91912,3
91913,3
91914,3
91915,3
91916,3
91917,3
91918,3
91919,3
91920,3
91921,3
91922,3
91923,3
91924,3
91925,3
91926,3
91927,3
91928,3
91929,3
91930,3
91931,3
91932,4
91933,4
91934,3
91935,3
91936,3
91937,4
91938,3
91939,3
91940,4
91941,3
91942,3
91943,4
91944,3
91945,3
91946,3
91947,3
91948,3
91949,3
91950,3
91951,3
91952,3
91953,3
91954,3
91955,3
91956,3
91957,3
91958,3
91959,3
91960,3
91961,3
91962,3
91963,3
91964,3
91965,3
91966,3
91967,3
91968,3
91969,3
91970,3
91971,3
91972,4
91973,3
91974,3
91975,3
91976,3
91977,4
91978,3
91979,3
91980,3
91981,3
91982,3
91983,3
91984,3
91985,3
91986,3
91987,3
91988,3
91989,3
91990,3
91991,3
91992,3
91993,4
91994,3
91995,3
91996,3
91997,3
91998,3
91999,3
92000,3
92001,3
92002,3
92003,3
92004,3
92005,3
92006,3
92007,3
92008,3
92009,3
92010,3
92011,3
92012,4
92013,3
92014,3
92015,3
92016,3
92017,3
92018,3
92019,3
92020,3
92021,3
92022,3
92023,3
92024,3
92025,3
92026,3
92027,3
92028,3
92029,3
92030,3
92031,3
92032,3
92033,3
92034,3
92035,3
92036,3
92037,3
92038,3
92039,4
92040,4
92041,4
92042,3
92043,3
92044,3
92045,4
92046,3
92047,3
92048,3
92049,3
92050,3
92051,3
92052,3
92053,3
92054,3
92055,3
92056,3
92057,3
92058,3
92059,3
92060,3
92061,3
92062,3
92063,3
92064,3
92065,3
92066,4
92067,3
92068,4
92069,3
92070,3
92071,3
92072,3
92073,3
92074,3
92075,3
92076,4
92077,3
92078,3
92079,3
92080,3
92081,4
92082,3
92083,4
92084,3
92085,3
92086,3
92087,3
92088,3
92089,3
92090,3
92091,4
92092,3
92093,3
92094,3
92095,3
92096,4
92097,3
92098,3
92099,3
92100,3
92101,3
92102,3
92103,4
92104,3
92105,3
92106,3
92107,3
92108,3
92109,3
92110,3
92111,3
92112,3
92113,3
92114,3
92115,3
92116,3
92117,3
92118,4
92119,3
92120,3
92121,3
92122,3
92123,3
92124,3
92125,3
92126,3
92127,4
92128,3
92129,3
92130,4
92131,3
92132,3
92133,3
92134,3
92135,3
92136,4
92137,3
92138,3
92139,3
92140,3
92141,3
92142,3
92143,3
92144,3
92145,3
92146,3
92147,3
92148,3
92149,3
92150,4
92151,4
92152,3
92153,3
92154,3
92155,3
92156,3
92157,3
92158,3
92159,3
92160,3
92161,4
92162,3
92163,3
92164,3
92165,3
92166,3
92167,3
92168,3
92169,3
92170,3
92171,3
92172,3
92173,3
92174,3
92175,3
92176,3
92177,3
92178,3
92179,3
92180,3
92181,3
92182,3
92183,3
92184,4
92185,4
92186,3
92187,3
92188,3
92189,3
92190,3
92191,3
92192,3
92193,3
92194,3
92195,3
92196,3
92197,3
92198,3
92199,3
92200,3
92201,3
92202,3
92203,3
92204,3
92205,3
92206,4
92207,4
92208,3
92209,3
92210,3
92211,3
92212,3
92213,3
92214,3
92215,3
92216,3
92217,4
92218,3
92219,3
92220,3
92221,3
92222,3
92223,3
92224,3
92225,3
92226,3
92227,3
92228,3
92229,3
92230,3
92231,3
92232,3
92233,3
92234,3
92235,3
92236,3
92237,3
92238,3
92239,3
92240,3
92241,3
92242,3
92243,3
92244,3
92245,3
92246,3
92247,4
92248,3
92249,3
92250,3
92251,3
92252,3
92253,3
92254,3
92255,3
92256,4
92257,3
92258,3
92259,3
92260,3
92261,3
92262,3
92263,3
92264,3
92265,3
92266,3
92267,3
92268,3
92269,3
92270,3
92271,3
92272,3
92273,3
92274,3
92275,3
92276,3
92277,3
92278,3
92279,3
92280,3
92281,3
92282,3
92283,3
92284,3
92285,3
92286,3
92287,3
92288,3
92289,3
92290,3
92291,3
92292,3
92293,3
92294,3
92295,4
92296,3
92297,3
92298,3
92299,3
92300,3
92301,3
92302,3
92303,3
92304,4
92305,4
92306,3
92307,3
92308,3
92309,3
92310,3
92311,3
92312,3
92313,3
92314,3
92315,4
92316,3
92317,3
92318,4
92319,3
92320,3
92321,3
92322,3
92323,3
92324,3
92325,3
92326,3
92327,3
92328,3
92329,3
92330,3
92331,3
92332,4
92333,3
92334,3
92335,3
92336,3
92337,3
92338,3
92339,3
92340,4
92341,3
92342,3
92343,3
92344,3
92345,4
92346,3
92347,3
92348,3
92349,3
92350,3
92351,3
92352,3
92353,3
92354,3
92355,3
92356,3
92357,3
92358,3
92359,3
92360,3
92361,3
92362,3
92363,3
92364,3
92365,3
92366,3
92367,3
92368,3
92369,3
92370,3
92371,4
92372,3
92373,3
92374,3
92375,3
92376,4
92377,3
92378,3
92379,4
92380,3
92381,4
92382,3
92383,3
92384,4
92385,3
92386,3
92387,3
92388,4
92389,3
92390,3
92391,3
92392,3
92393,4
92394,3
92395,3
92396,3
92397,3
92398,3
92399,3
92400,4
92401,3
92402,3
92403,3
92404,3
92405,3
92406,3
92407,3
92408,3
92409,3
92410,3
92411,4
92412,3
92413,3
92414,3
92415,3
92416,4
92417,3
92418,3
92419,3
92420,4
92421,3
92422,4
92423,3
92424,3
92425,3
92426,3
92427,3
92428,3
92429,3
92430,3
92431,3
92432,3
92433,3
92434,3
92435,3
92436,4
92437,3
92438,3
92439,3
92440,3
92441,3
92442,3
92443,3
92444,3
92445,3
92446,3
92447,3
92448,3
92449,3
92450,3
92451,3
92452,3
92453,3
92454,3
92455,3
92456,3
92457,3
92458,3
92459,3
92460,3
92461,4
92462,4
92463,3
92464,3
92465,3
92466,3
92467,3
92468,3
92469,3
92470,4
92471,3
92472,3
92473,3
92474,3
92475,3
92476,4
92477,3
92478,3
92479,4
92480,3
92481,3
92482,3
92483,3
92484,3
92485,3
92486,3
92487,3
92488,4
92489,3
92490,3
92491,3
92492,3
92493,3
92494,3
92495,4
92496,3
92497,3
92498,3
92499,3
92500,3
92501,3
92502,3
92503,3
92504,3
92505,3
92506,3
92507,3
92508,3
92509,3
92510,3
92511,3
92512,3
92513,4
92514,3
92515,3
92516,3
92517,3
92518,4
92519,3
92520,3
92521,3
92522,4
92523,3
92524,3
92525,3
92526,3
92527,3
92528,3
92529,3
92530,3
92531,3
92532,3
92533,3
92534,3
92535,3
92536,4
92537,3
92538,3
92539,3
92540,3
92541,3
92542,3
92543,3
92544,3
92545,3
92546,3
92547,3
92548,3
92549,3
92550,3
92551,3
92552,3
92553,4
92554,3
92555,3
92556,3
92557,3
92558,3
92559,3
92560,3
92561,3
92562,3
92563,3
92564,3
92565,3
92566,3
92567,3
92568,3
92569,4
92570,3
92571,3
92572,3
92573,3
92574,3
92575,3
92576,4
92577,3
92578,3
92579,4
92580,3
92581,4
92582,4
92583,3
92584,3
92585,3
92586,3
92587,3
92588,3
92589,3
92590,3
92591,3
92592,3
92593,3
92594,3
92595,3
92596,3
92597,3
92598,3
92599,3
92600,3
92601,3
92602,3
92603,3
92604,3
92605,3
92606,3
92607,4
92608,3
92609,3
92610,3
92611,3
92612,3
92613,3
92614,4
92615,3
92616,3
92617,4
92618,4
92619,3
92620,3
92621,3
92622,3
92623,3
92624,3
92625,3
92626,3
92627,3
92628,3
92629,3
92630,3
92631,3
92632,3
92633,3
92634,3
92635,3
92636,3
92637,3
92638,3
92639,3
92640,3
92641,3
92642,4
92643,3
92644,3
92645,3
92646,3
92647,3
92648,3
92649,3
92650,3
92651,3
92652,3
92653,3
92654,3
92655,3
92656,3
92657,3
92658,3
92659,3
92660,3
92661,3
92662,3
92663,3
92664,3
92665,3
92666,3
92667,3
92668,3
92669,3
92670,4
92671,4
92672,3
92673,3
92674,3
92675,3
92676,3
92677,3
92678,3
92679,3
92680,3
92681,3
92682,3
92683,3
92684,3
92685,3
92686,3
92687,3
92688,3
92689,3
92690,4
92691,3
92692,3
92693,3
92694,3
92695,3
92696,4
92697,3
92698,3
92699,4
92700,3
92701,3
92702,3
92703,3
92704,3
92705,3
92706,3
92707,3
92708,3
92709,3
92710,3
92711,3
92712,3
92713,3
92714,3
92715,4
92716,3
92717,3
92718,3
92719,3
92720,3
92721,3
92722,3
92723,3
92724,3
92725,3
92726,3
92727,3
92728,3
92729,3
92730,3
92731,3
92732,3
92733,4
92734,3
92735,3
92736,3
92737,3
92738,3
92739,3
92740,3
92741,3
92742,3
92743,3
92744,3
92745,3
92746,3
92747,3
92748,3
92749,4
92750,3
92751,3
92752,3
92753,3
92754,3
92755,3
92756,3
92757,3
92758,3
92759,3
92760,3
92761,3
92762,3
92763,3
92764,3
92765,3
92766,3
92767,3
92768,3
92769,4
92770,3
92771,3
92772,3
92773,3
92774,3
92775,3
92776,3
92777,3
92778,3
92779,3
92780,3
92781,3
92782,3
92783,3
92784,3
92785,4
92786,3
92787,3
92788,3
92789,3
92790,3
92791,4
92792,3
92793,3
92794,3
92795,4
92796,3
92797,3
92798,3
92799,3
92800,3
92801,3
92802,3
92803,3
92804,3
92805,3
92806,3
92807,3
92808,4
92809,3
92810,3
92811,3
92812,4
92813,3
92814,3
92815,3
92816,3
92817,3
92818,3
92819,3
92820,3
92821,3
92822,3
92823,3
92824,3
92825,3
92826,3
92827,4
92828,3
92829,3
92830,3
92831,3
92832,3
92833,3
92834,3
92835,3
92836,3
92837,3
92838,3
92839,3
92840,3
92841,3
92842,3
92843,3
92844,3
92845,3
92846,3
92847,3
92848,3
92849,3
92850,3
92851,3
92852,3
92853,3
92854,4
92855,3
92856,3
92857,3
92858,3
92859,3
92860,3
92861,3
92862,3
92863,4
92864,3
92865,4
92866,3
92867,3
92868,3
92869,3
92870,3
92871,3
92872,3
92873,3
92874,3
92875,3
92876,3
92877,3
92878,3
92879,3
92880,4
92881,3
92882,3
92883,3
92884,3
92885,3
92886,3
92887,3
92888,3
92889,3
92890,3
92891,3
92892,3
92893,3
92894,3
92895,3
92896,3
92897,3
92898,4
92899,3
92900,3
92901,3
92902,3
92903,4
92904,3
92905,4
92906,3
92907,3
92908,4
92909,3
92910,3
92911,3
92912,3
92913,3
92914,3
92915,3
92916,3
92917,3
92918,3
92919,3
92920,3
92921,3
92922,3
92923,3
92924,3
92925,3
92926,3
92927,3
92928,4
92929,3
92930,3
92931,3
92932,3
92933,3
92934,3
92935,3
92936,3
92937,3
92938,3
92939,3
92940,3
92941,3
92942,3
92943,3
92944,3
92945,3
92946,3
92947,3
92948,3
92949,3
92950,4
92951,3
92952,3
92953,3
92954,3
92955,3
92956,4
92957,3
92958,3
92959,3
92960,3
92961,3
92962,3
92963,3
92964,3
92965,3
92966,3
92967,3
92968,3
92969,3
92970,3
92971,3
92972,3
92973,3
92974,3
92975,3
92976,3
92977,3
92978,3
92979,3
92980,3
92981,3
92982,3
92983,3
92984,3
92985,3
92986,3
92987,4
92988,3
92989,3
92990,3
92991,3
92992,3
92993,3
92994,3
92995,3
92996,3
92997,3
92998,3
92999,3
93000,3
93001,3
93002,3
93003,4
93004,3
93005,3
93006,3
93007,3
93008,3
93009,3
93010,3
93011,3
93012,3
93013,3
93014,3
93015,3
93016,3
93017,3
93018,3
93019,3
93020,3
93021,3
93022,4
93023,3
93024,3
93025,3
93026,3
93027,4
93028,3
93029,3
93030,3
93031,3
93032,3
93033,3
93034,3
93035,3
93036,3
93037,3
93038,3
93039,4
93040,3
93041,3
93042,3
93043,3
93044,3
93045,3
93046,3
93047,3
93048,3
93049,3
93050,3
93051,3
93052,3
93053,3
93054,3
93055,3
93056,3
93057,3
93058,3
93059,3
93060,3
93061,3
93062,3
93063,3
93064,3
93065,3
93066,3
93067,3
93068,4
93069,3
93070,3
93071,4
93072,3
93073,3
93074,3
93075,3
93076,3
93077,3
93078,3
93079,4
93080,3
93081,3
93082,3
93083,3
93084,3
93085,3
93086,3
93087,3
93088,3
93089,3
93090,4
93091,3
93092,3
93093,3
93094,3
93095,3
93096,3
93097,3
93098,3
93099,3
93100,3
93101,3
93102,4
93103,4
93104,3
93105,3
93106,3
93107,3
93108,4
93109,3
93110,3
93111,3
93112,3
93113,3
93114,3
93115,3
93116,4
93117,3
93118,4
93119,3
93120,3
93121,3
93122,3
93123,4
93124,3
93125,3
93126,3
93127,3
93128,3
93129,3
93130,3
93131,3
93132,3
93133,3
93134,3
93135,3
93136,3
93137,4
93138,3
93139,3
93140,3
93141,4
93142,3
93143,3
93144,3
93145,3
93146,4
93147,3
93148,3
93149,3
93150,3
93151,3
93152,3
93153,3
93154,3
93155,3
93156,3
93157,3
93158,3
93159,3
93160,3
93161,3
93162,3
93163,3
93164,3
93165,3
93166,3
93167,3
93168,3
93169,3
93170,3
93171,4
93172,3
93173,3
93174,3
93175,3
93176,3
93177,3
93178,3
93179,3
93180,3
93181,3
93182,3
93183,4
93184,3
93185,3
93186,3
93187,4
93188,3
93189,3
93190,3
93191,3
93192,4
93193,3
93194,3
93195,3
93196,3
93197,3
93198,3
93199,3
93200,4
93201,3
93202,3
93203,3
93204,3
93205,3
93206,3
93207,3
93208,3
93209,3
93210,3
93211,3
93212,3
93213,3
93214,3
93215,3
93216,3
93217,3
93218,3
93219,3
93220,3
93221,4
93222,3
93223,3
93224,3
93225,3
93226,3
93227,3
93228,3
93229,3
93230,3
93231,3
93232,3
93233,3
93234,3
93235,3
93236,3
93237,4
93238,3
93239,3
93240,3
93241,3
93242,3
93243,3
93244,4
93245,3
93246,3
93247,3
93248,3
93249,3
93250,3
93251,3
93252,3
93253,3
93254,3
93255,4
93256,3
93257,3
93258,3
93259,3
93260,3
93261,3
93262,3
93263,3
93264,3
93265,3
93266,3
93267,4
93268,3
93269,3
93270,4
93271,3
93272,3
93273,3
93274,3
93275,3
93276,3
93277,3
93278,3
93279,3
93280,3
93281,3
93282,3
93283,3
93284,3
93285,3
93286,3
93287,3
93288,3
93289,3
93290,3
93291,3
93292,3
93293,3
93294,3
93295,3
93296,3
93297,3
93298,4
93299,3
93300,3
93301,3
93302,4
93303,3
93304,4
93305,3
93306,3
93307,3
93308,3
93309,3
93310,3
93311,3
93312,3
93313,3
93314,3
93315,3
93316,3
93317,3
93318,4
93319,3
93320,3
93321,3
93322,3
93323,3
93324,3
93325,3
93326,3
93327,3
93328,3
93329,4
93330,3
93331,4
93332,3
93333,3
93334,3
93335,3
93336,3
93337,3
93338,3
93339,3
93340,3
93341,3
93342,3
93343,3
93344,3
93345,3
93346,3
93347,3
93348,3
93349,4
93350,3
93351,3
93352,3
93353,3
93354,3
93355,3
93356,3
93357,3
93358,3
93359,3
93360,3
93361,3
93362,3
93363,3
93364,3
93365,4
93366,3
93367,3
93368,3
93369,3
93370,3
93371,3
93372,3
93373,3
93374,3
93375,3
93376,3
93377,3
93378,3
93379,3
93380,3
93381,3
93382,3
93383,3
93384,3
93385,3
93386,3
93387,3
93388,3
93389,3
93390,3
93391,3
93392,3
93393,3
93394,3
93395,3
93396,3
93397,3
93398,3
93399,3
93400,3
93401,3
93402,3
93403,3
93404,3
93405,3
93406,3
93407,3
93408,3
93409,3
93410,3
93411,3
93412,4
93413,3
93414,3
93415,3
93416,3
93417,3
93418,3
93419,3
93420,3
93421,3
93422,3
93423,3
93424,3
93425,3
93426,3
93427,3
93428,3
93429,4
93430,3
93431,3
93432,4
93433,3
93434,4
93435,3
93436,3
93437,4
93438,4
93439,3
93440,3
93441,3
93442,3
93443,3
93444,3
93445,3
93446,3
93447,3
93448,3
93449,3
93450,3
93451,4
93452,3
93453,4
93454,3
93455,3
93456,3
93457,3
93458,3
93459,3
93460,3
93461,3
93462,3
93463,3
93464,3
93465,3
93466,4
93467,3
93468,3
93469,3
93470,3
93471,3
93472,3
93473,3
93474,3
93475,3
93476,3
93477,3
93478,3
93479,4
93480,3
93481,3
93482,3
93483,3
93484,4
93485,3
93486,3
93487,3
93488,3
93489,3
93490,4
93491,3
93492,3
93493,3
93494,3
93495,3
93496,3
93497,3
93498,3
93499,3
93500,3
93501,3
93502,3
93503,4
93504,3
93505,3
93506,3
93507,3
93508,3
93509,3
93510,4
93511,3
93512,3
93513,3
93514,3
93515,3
93516,3
93517,3
93518,3
93519,4
93520,3
93521,3
93522,3
93523,3
93524,3
93525,3
93526,3
93527,3
93528,4
93529,4
93530,3
93531,3
93532,3
93533,3
93534,3
93535,3
93536,3
93537,4
93538,4
93539,3
93540,3
93541,3
93542,3
93543,3
93544,3
93545,3
93546,3
93547,3
93548,3
93549,4
93550,3
93551,3
93552,3
93553,3
93554,3
93555,3
93556,3
93557,3
93558,3
93559,3
93560,3
93561,3
93562,3
93563,3
93564,3
93565,3
93566,3
93567,3
93568,3
93569,3
93570,4
93571,3
93572,4
93573,3
93574,3
93575,3
93576,3
93577,3
93578,3
93579,3
93580,3
93581,4
93582,3
93583,4
93584,3
93585,3
93586,3
93587,3
93588,3
93589,3
93590,3
93591,3
93592,3
93593,3
93594,4
93595,3
93596,4
93597,3
93598,3
93599,3
93600,3
93601,3
93602,3
93603,3
93604,3
93605,3
93606,3
93607,3
93608,3
93609,4
93610,3
93611,3
93612,3
93613,3
93614,3
93615,3
93616,3
93617,3
93618,3
93619,3
93620,3
93621,3
93622,3
93623,4
93624,3
93625,3
93626,4
93627,3
93628,3
93629,3
93630,3
93631,3
93632,3
93633,3
93634,3
93635,3
93636,3
93637,3
93638,3
93639,4
93640,3
93641,3
93642,3
93643,3
93644,3
93645,3
93646,3
93647,3
93648,3
93649,3
93650,3
93651,3
93652,3
93653,3
93654,3
93655,3
93656,3
93657,4
93658,3
93659,3
93660,3
93661,3
93662,3
93663,3
93664,4
93665,3
93666,3
93667,3
93668,3
93669,3
93670,3
93671,3
93672,3
93673,3
93674,3
93675,4
93676,3
93677,4
93678,3
93679,4
93680,3
93681,3
93682,3
93683,3
93684,3
93685,3
93686,3
93687,4
93688,3
93689,3
93690,3
93691,3
93692,3
93693,3
93694,3
93695,4
93696,3
93697,3
93698,3
93699,3
93700,3
93701,3
93702,3
93703,3
93704,3
93705,3
93706,3
93707,3
93708,3
93709,3
93710,3
93711,3
93712,3
93713,3
93714,3
93715,3
93716,3
93717,3
93718,3
93719,4
93720,3
93721,3
93722,4
93723,3
93724,4
93725,3
93726,3
93727,3
93728,4
93729,3
93730,3
93731,3
93732,3
93733,3
93734,3
93735,3
93736,3
93737,4
93738,3
93739,3
93740,3
93741,4
93742,3
93743,3
93744,3
93745,3
93746,3
93747,3
93748,3
93749,3
93750,3
93751,3
93752,3
93753,3
93754,3
93755,3
93756,3
93757,3
93758,3
93759,3
93760,3
93761,3
93762,3
93763,3
93764,3
93765,3
93766,4
93767,3
93768,3
93769,3
93770,3
93771,3
93772,3
93773,3
93774,3
93775,3
93776,3
93777,3
93778,3
93779,3
93780,3
93781,3
93782,3
93783,3
93784,3
93785,3
93786,3
93787,4
93788,3
93789,3
93790,3
93791,3
93792,3
93793,3
93794,3
93795,4
93796,3
93797,3
93798,3
93799,3
93800,3
93801,3
93802,3
93803,3
93804,3
93805,3
93806,3
93807,3
93808,3
93809,3
93810,3
93811,3
93812,3
93813,3
93814,3
93815,3
93816,3
93817,3
93818,3
93819,3
93820,3
93821,3
93822,3
93823,3
93824,3
93825,3
93826,3
93827,3
93828,3
93829,3
93830,3
93831,3
93832,3
93833,3
93834,4
93835,3
93836,3
93837,4
93838,3
93839,3
93840,3
93841,3
93842,3
93843,3
93844,3
93845,3
93846,3
93847,3
93848,3
93849,3
93850,3
93851,3
93852,3
93853,3
93854,4
93855,3
93856,3
93857,3
93858,3
93859,3
93860,3
93861,3
93862,4
93863,3
93864,3
93865,3
93866,4
93867,3
93868,3
93869,3
93870,3
93871,3
93872,3
93873,3
93874,3
93875,3
93876,3
93877,3
93878,4
93879,3
93880,3
93881,3
93882,3
93883,3
93884,3
93885,3
93886,3
93887,3
93888,3
93889,3
93890,3
93891,3
93892,3
93893,3
93894,3
93895,3
93896,3
93897,3
93898,3
93899,3
93900,4
93901,3
93902,3
93903,3
93904,4
93905,3
93906,3
93907,3
93908,3
93909,3
93910,3
93911,3
93912,3
93913,3
93914,3
93915,4
93916,3
93917,3
93918,3
93919,3
93920,3
93921,3
93922,3
93923,3
93924,3
93925,4
93926,3
93927,3
93928,3
93929,3
93930,3
93931,3
93932,3
93933,3
93934,3
93935,3
93936,3
93937,3
93938,3
93939,3
93940,3
93941,3
93942,3
93943,3
93944,3
93945,4
93946,3
93947,4
93948,3
93949,3
93950,3
93951,3
93952,3
93953,3
93954,3
93955,3
93956,3
93957,3
93958,4
93959,3
93960,3
93961,3
93962,3
93963,3
93964,4
93965,4
93966,4
93967,3
93968,3
93969,3
93970,3
93971,4
93972,3
93973,3
93974,3
93975,3
93976,4
93977,3
93978,3
93979,4
93980,3
93981,3
93982,3
93983,3
93984,3
93985,3
93986,3
93987,3
93988,3
93989,3
93990,3
93991,3
93992,3
93993,3
93994,3
93995,3
93996,3
93997,3
93998,3
93999,3
94000,3
94001,3
94002,4
94003,3
94004,3
94005,3
94006,3
94007,3
94008,3
94009,3
94010,3
94011,3
94012,3
94013,3
94014,3
94015,3
94016,3
94017,3
94018,3
94019,3
94020,3
94021,3
94022,3
94023,3
94024,3
94025,3
94026,3
94027,3
94028,3
94029,3
94030,3
94031,3
94032,3
94033,3
94034,3
94035,3
94036,3
94037,3
94038,3
94039,3
94040,3
94041,4
94042,3
94043,4
94044,3
94045,3
94046,3
94047,3
94048,3
94049,3
94050,3
94051,3
94052,3
94053,3
94054,3
94055,3
94056,3
94057,3
94058,3
94059,3
94060,3
94061,3
94062,3
94063,3
94064,3
94065,4
94066,3
94067,3
94068,3
94069,3
94070,3
94071,3
94072,3
94073,3
94074,3
94075,3
94076,3
94077,3
94078,3
94079,3
94080,3
94081,3
94082,3
94083,3
94084,4
94085,3
94086,3
94087,3
94088,3
94089,3
94090,3
94091,3
94092,3
94093,3
94094,3
94095,3
94096,4
94097,3
94098,3
94099,3
94100,3
94101,3
94102,3
94103,4
94104,3
94105,3
94106,3
94107,3
94108,3
94109,3
94110,3
94111,4
94112,3
94113,3
94114,3
94115,3
94116,3
94117,3
94118,4
94119,3
94120,4
94121,3
94122,3
94123,3
94124,3
94125,3
94126,3
94127,3
94128,3
94129,4
94130,3
94131,4
94132,3
94133,3
94134,3
94135,3
94136,3
94137,3
94138,3
94139,3
94140,3
94141,3
94142,3
94143,4
94144,3
94145,3
94146,3
94147,3
94148,3
94149,3
94150,3
94151,3
94152,4
94153,3
94154,3
94155,3
94156,3
94157,3
94158,3
94159,3
94160,3
94161,3
94162,3
94163,3
94164,3
94165,3
94166,3
94167,3
94168,4
94169,3
94170,3
94171,4
94172,3
94173,3
94174,3
94175,4
94176,3
94177,4
94178,3
94179,3
94180,3
94181,3
94182,3
94183,4
94184,3
94185,4
94186,3
94187,3
94188,3
94189,4
94190,3
94191,3
94192,3
94193,3
94194,3
94195,3
94196,3
94197,3
94198,3
94199,3
94200,3
94201,3
94202,3
94203,3
94204,3
94205,3
94206,3
94207,3
94208,3
94209,3
94210,3
94211,3
94212,4
94213,3
94214,3
94215,4
94216,3
94217,3
94218,3
94219,3
94220,3
94221,3
94222,3
94223,3
94224,3
94225,3
94226,3
94227,3
94228,3
94229,3
94230,3
94231,3
94232,3
94233,3
94234,3
94235,3
94236,3
94237,3
94238,3
94239,3
94240,3
94241,3
94242,3
94243,3
94244,3
94245,3
94246,3
94247,3
94248,3
94249,3
94250,3
94251,3
94252,3
94253,3
94254,3
94255,3
94256,3
94257,3
94258,3
94259,3
94260,3
94261,3
94262,3
94263,3
94264,3
94265,3
94266,3
94267,3
94268,3
94269,3
94270,3
94271,3
94272,3
94273,3
94274,3
94275,3
94276,3
94277,3
94278,3
94279,4
94280,3
94281,3
94282,3
94283,3
94284,3
94285,3
94286,3
94287,3
94288,3
94289,3
94290,3
94291,4
94292,3
94293,3
94294,3
94295,3
94296,3
94297,3
94298,3
94299,4
94300,3
94301,4
94302,3
94303,4
94304,3
94305,3
94306,3
94307,3
94308,3
94309,3
94310,3
94311,3
94312,3
94313,3
94314,3
94315,3
94316,3
94317,3
94318,3
94319,3
94320,3
94321,3
94322,3
94323,3
94324,3
94325,3
94326,3
94327,4
94328,3
94329,3
94330,3
94331,3
94332,3
94333,3
94334,3
94335,4
94336,3
94337,3
94338,3
94339,3
94340,3
94341,3
94342,3
94343,4
94344,3
94345,3
94346,3
94347,3
94348,3
94349,3
94350,3
94351,3
94352,3
94353,3
94354,3
94355,4
94356,3
94357,3
94358,3
94359,3
94360,3
94361,3
94362,3
94363,3
94364,3
94365,3
94366,3
94367,3
94368,3
94369,3
94370,3
94371,3
94372,3
94373,3
94374,3
94375,3
94376,3
94377,4
94378,3
94379,3
94380,3
94381,3
94382,3
94383,3
94384,3
94385,3
94386,4
94387,4
94388,3
94389,3
94390,3
94391,3
94392,3
94393,4
94394,3
94395,3
94396,3
94397,3
94398,4
94399,3
94400,3
94401,3
94402,3
94403,3
94404,3
94405,3
94406,3
94407,3
94408,3
94409,3
94410,3
94411,3
94412,4
94413,3
94414,3
94415,3
94416,3
94417,3
94418,3
94419,3
94420,3
94421,3
94422,3
94423,3
94424,3
94425,3
94426,3
94427,3
94428,3
94429,3
94430,3
94431,3
94432,3
94433,3
94434,3
94435,3
94436,3
94437,3
94438,3
94439,4
94440,3
94441,3
94442,3
94443,3
94444,3
94445,3
94446,3
94447,4
94448,4
94449,3
94450,3
94451,3
94452,3
94453,3
94454,3
94455,3
94456,3
94457,3
94458,3
94459,3
94460,3
94461,3
94462,3
94463,3
94464,3
94465,3
94466,3
94467,4
94468,3
94469,3
94470,3
94471,3
94472,3
94473,3
94474,3
94475,3
94476,3
94477,3
94478,3
94479,3
94480,3
94481,4
94482,4
94483,3
94484,3
94485,3
94486,3
94487,3
94488,3
94489,3
94490,3
94491,3
94492,3
94493,3
94494,3
94495,3
94496,3
94497,3
94498,3
94499,3
94500,3
94501,3
94502,3
94503,3
94504,3
94505,3
94506,3
94507,3
94508,3
94509,3
94510,3
94511,4
94512,3
94513,3
94514,3
94515,3
94516,3
94517,3
94518,3
94519,3
94520,3
94521,3
94522,4
94523,3
94524,3
94525,3
94526,3
94527,3
94528,3
94529,3
94530,3
94531,3
94532,3
94533,3
94534,3
94535,3
94536,3
94537,3
94538,3
94539,3
94540,3
94541,3
94542,3
94543,3
94544,4
94545,3
94546,3
94547,3
94548,3
94549,3
94550,3
94551,3
94552,3
94553,3
94554,3
94555,3
94556,3
94557,3
94558,3
94559,3
94560,3
94561,3
94562,3
94563,3
94564,3
94565,3
94566,3
94567,3
94568,3
94569,3
94570,3
94571,3
94572,3
94573,3
94574,3
94575,3
94576,3
94577,3
94578,3
94579,3
94580,4
94581,3
94582,3
94583,3
94584,3
94585,3
94586,3
94587,3
94588,3
94589,3
94590,3
94591,3
94592,4
94593,3
94594,3
94595,3
94596,3
94597,3
94598,4
94599,3
94600,3
94601,3
94602,4
94603,3
94604,3
94605,3
94606,3
94607,3
94608,4
94609,4
94610,3
94611,3
94612,3
94613,3
94614,3
94615,3
94616,3
94617,3
94618,3
94619,3
94620,4
94621,3
94622,3
94623,3
94624,3
94625,3
94626,3
94627,3
94628,3
94629,3
94630,3
94631,3
94632,3
94633,3
94634,3
94635,3
94636,3
94637,3
94638,3
94639,3
94640,3
94641,3
94642,3
94643,3
94644,3
94645,3
94646,3
94647,3
94648,3
94649,4
94650,3
94651,3
94652,3
94653,3
94654,3
94655,3
94656,3
94657,3
94658,3
94659,3
94660,3
94661,3
94662,3
94663,3
94664,3
94665,3
94666,3
94667,3
94668,3
94669,3
94670,3
94671,3
94672,3
94673,3
94674,3
94675,3
94676,3
94677,3
94678,3
94679,4
94680,3
94681,3
